date,coronavirus,covid19,covid,19,nan,people,via,china,amp,trump,covid 19,coronavirus outbreak,coronavirus covid19,coronavirus pandemic,coronavirus cases,covid19 coronavirus,via youtube,due coronavirus,novel coronavirus,new york,covid 19 pandemic,coronavirus covid 19,covid 19 cases,covid 19 crisis,coronavirus death toll,due covid 19,bbc news coronavirus
2020-02-06,7,0,0,9,82,60,93,47,93,58,0,20,0,3,4,0,36,2,56,67,0,0,0,0,21,0,7
2020-02-07,8,0,0,9,85,58,95,49,89,35,0,27,0,3,4,0,47,2,51,62,0,0,0,0,23,0,7
2020-02-08,8,0,0,9,74,51,74,45,81,31,0,22,0,2,4,0,41,2,42,63,0,0,0,0,23,0,7
2020-02-09,7,0,0,22,81,55,63,43,83,29,0,30,0,3,3,0,36,2,46,68,0,0,0,0,22,0,7
2020-02-10,7,0,0,9,79,59,98,42,93,26,0,36,0,2,4,0,22,2,51,65,0,0,0,0,24,0,9
2020-02-11,7,0,0,8,75,61,99,41,89,27,0,31,1,2,3,1,40,2,48,63,0,1,0,0,21,0,6
2020-02-12,6,2,1,8,82,59,97,41,90,28,1,32,5,1,3,4,51,2,40,67,0,2,0,2,20,0,5
2020-02-13,7,2,1,9,82,61,94,44,96,25,1,28,3,3,4,3,34,2,30,64,0,2,0,2,24,0,7
2020-02-14,5,2,1,9,88,54,94,40,88,26,1,21,4,2,3,3,49,2,22,62,1,2,0,0,22,0,5
2020-02-15,5,2,1,9,86,51,74,38,87,23,1,19,2,2,3,2,36,1,18,63,1,3,0,0,18,0,4
2020-02-16,5,2,1,9,84,55,61,37,86,27,1,12,1,1,2,2,33,1,18,65,0,2,1,0,18,0,4
2020-02-17,4,2,1,9,85,53,96,36,87,24,1,10,5,1,2,4,28,2,17,60,1,2,0,0,17,0,5
2020-02-18,4,2,1,11,83,59,92,35,98,25,1,13,3,1,2,3,59,1,20,63,0,2,0,0,15,1,3
2020-02-19,4,2,1,18,83,60,94,35,91,28,1,12,2,1,2,2,50,1,19,63,1,2,1,0,14,1,3
2020-02-20,4,2,1,14,86,61,93,33,92,31,1,10,2,1,2,2,55,1,15,65,1,2,1,0,14,1,3
2020-02-21,7,2,1,10,85,57,91,33,92,29,2,13,3,1,2,3,51,2,14,65,1,3,1,0,17,1,3
2020-02-22,12,2,2,10,85,51,67,32,85,26,2,15,5,3,3,5,43,2,11,62,2,4,1,0,19,1,3
2020-02-23,17,3,2,11,88,54,55,34,82,29,3,19,6,5,4,6,29,3,14,64,2,6,2,2,19,2,7
2020-02-24,20,4,3,11,91,63,75,38,88,53,4,27,7,11,6,7,37,4,21,68,7,7,2,2,24,2,8
2020-02-25,25,6,4,12,85,66,75,39,93,43,4,36,9,18,8,10,37,5,22,66,10,9,2,0,28,0,15
2020-02-26,29,7,4,14,85,68,85,42,92,34,5,40,11,20,10,9,40,6,30,65,7,10,2,0,37,2,17
2020-02-27,28,7,5,14,90,68,89,42,91,28,6,42,12,19,11,11,36,7,31,65,9,11,2,4,35,1,16
2020-02-28,29,8,5,14,85,65,92,43,86,26,6,41,11,16,11,14,42,8,27,65,6,12,2,2,35,2,19
2020-02-29,27,8,5,13,83,58,68,40,86,28,6,31,13,12,10,13,29,7,22,62,6,11,3,2,31,2,14
2020-03-01,25,7,5,14,81,60,57,39,83,25,6,32,13,11,10,13,28,7,23,64,6,11,3,2,26,2,17
2020-03-02,30,10,7,16,88,69,95,40,89,25,8,45,16,12,15,15,47,11,28,71,7,15,4,4,20,4,23
2020-03-03,31,10,7,16,85,71,92,40,90,27,8,41,15,13,17,14,43,11,30,71,7,16,4,2,28,3,27
2020-03-04,33,11,8,16,79,72,89,40,91,35,9,42,19,11,20,19,30,11,33,72,7,17,5,2,27,4,31
2020-03-05,35,13,9,18,85,72,87,40,92,27,10,45,17,11,21,18,46,13,31,70,6,20,6,0,27,4,33
2020-03-06,37,12,10,19,94,68,87,39,84,26,12,41,20,10,21,20,43,12,28,70,6,21,6,0,25,5,28
2020-03-07,35,14,11,19,84,63,62,40,84,24,11,41,21,9,21,19,40,11,27,72,7,19,7,2,24,6,26
2020-03-08,39,15,12,20,79,65,50,40,83,23,13,46,24,9,24,22,31,11,28,76,7,22,8,4,27,5,31
2020-03-09,46,20,17,25,88,71,85,42,90,30,18,53,29,14,30,30,45,18,40,76,14,27,11,2,32,8,42
2020-03-10,54,25,20,28,80,76,81,46,89,31,21,64,35,17,36,32,43,25,42,80,12,33,16,8,37,14,46
2020-03-11,65,32,27,34,76,80,73,48,85,33,28,66,47,98,45,46,32,38,47,80,82,44,22,6,43,17,55
2020-03-12,96,49,43,50,86,100,69,66,83,75,45,100,78,100,72,76,25,80,63,82,100,74,33,11,70,41,99
2020-03-13,94,55,48,56,89,94,70,72,79,100,51,89,73,54,76,75,47,88,62,76,69,78,36,27,67,45,73
2020-03-14,86,57,48,55,89,86,53,71,80,64,51,77,70,40,78,71,38,68,55,67,50,75,41,13,61,40,81
2020-03-15,100,67,58,65,80,89,45,75,74,53,61,81,88,38,86,88,42,76,51,74,47,87,52,9,74,59,88
2020-03-16,98,83,71,77,81,90,70,75,78,59,73,82,100,41,84,100,33,100,57,76,59,98,57,43,91,85,100
2020-03-17,93,83,73,81,84,91,77,84,77,52,77,84,85,40,85,88,50,89,61,73,56,98,59,43,82,80,91
2020-03-18,90,84,77,84,86,95,74,91,77,61,79,70,90,38,85,90,56,79,57,73,60,92,63,40,73,79,90
2020-03-19,87,83,78,99,85,94,68,91,76,58,81,70,84,35,88,85,56,67,68,73,52,93,62,67,79,80,76
2020-03-20,82,88,85,94,84,93,71,84,75,56,85,73,91,36,91,88,60,68,58,92,60,90,69,62,84,77,69
2020-03-21,92,91,84,89,85,91,56,85,74,53,87,64,94,36,100,93,52,54,56,88,56,98,77,49,90,65,68
2020-03-22,93,98,93,96,80,99,45,85,70,51,95,64,95,38,99,99,34,57,64,93,57,100,82,74,100,81,71
2020-03-23,82,100,100,100,81,93,67,76,73,47,100,52,92,36,95,90,44,65,58,86,59,98,85,86,84,100,83
2020-03-24,75,93,94,95,86,93,63,100,70,51,94,54,86,32,95,84,41,48,48,87,63,92,87,65,83,92,63
2020-03-25,73,93,94,92,81,97,61,84,78,48,93,46,80,32,92,78,55,37,38,91,61,90,87,86,92,78,66
2020-03-26,72,93,93,91,91,96,63,81,78,45,91,46,79,32,96,78,45,33,43,97,57,93,95,91,87,75,59
2020-03-27,73,94,98,95,82,96,64,78,76,50,94,42,79,35,99,78,57,31,44,98,64,89,100,77,83,69,57
2020-03-28,72,93,99,96,90,94,50,71,76,48,96,40,80,34,97,77,45,26,39,96,59,90,97,49,93,64,56
2020-03-29,70,91,95,94,89,96,43,70,80,48,93,34,74,34,90,75,50,26,34,100,63,86,98,64,90,61,56
2020-03-30,59,86,91,90,85,92,68,63,75,45,90,34,70,29,73,68,51,27,32,93,60,79,84,89,71,78,44
2020-03-31,58,86,91,88,85,89,67,59,77,37,87,35,60,26,71,62,49,24,31,92,61,74,80,100,71,72,44
2020-04-01,54,84,92,88,85,90,70,59,82,37,87,31,63,29,68,62,54,24,31,90,62,76,76,96,72,73,43
2020-04-02,55,83,92,87,84,92,68,60,80,35,88,27,49,28,66,54,51,23,28,86,61,70,78,99,71,71,42
2020-04-03,70,82,93,86,88,86,68,55,78,36,85,25,69,29,63,68,72,21,29,88,55,79,72,85,65,65,40
2020-04-04,75,76,91,88,85,86,52,58,82,40,85,28,65,29,68,65,45,19,34,93,59,82,76,63,73,54,47
2020-04-05,74,77,89,86,95,84,44,55,82,39,82,28,67,28,67,65,54,17,33,92,58,79,79,53,74,52,54
2020-04-06,60,77,92,84,82,81,78,49,80,36,84,26,60,28,60,60,49,17,31,86,58,74,73,58,65,63,49
2020-04-07,62,72,85,78,87,77,78,46,85,40,79,22,49,25,57,52,48,16,24,83,52,68,67,62,60,53,49
2020-04-08,60,69,84,78,87,82,77,47,84,42,73,24,53,24,55,52,53,16,21,81,59,66,63,70,65,57,49
2020-04-09,59,67,80,76,92,80,74,45,86,37,71,22,52,24,53,51,48,14,26,82,55,63,62,38,64,57,40
2020-04-10,58,64,78,73,89,81,83,47,82,34,69,18,49,21,52,49,100,14,27,94,44,63,62,69,68,49,43
2020-04-11,48,60,77,71,81,78,55,46,84,33,70,18,44,17,50,42,62,12,21,88,44,55,63,50,69,41,38
2020-04-12,45,56,70,68,91,78,46,48,84,33,65,18,45,19,47,41,51,10,23,83,40,53,60,34,70,41,35
2020-04-13,59,61,81,77,84,78,79,49,87,44,74,20,46,20,46,48,56,13,30,81,47,66,58,49,61,49,37
2020-04-14,53,56,78,73,91,78,85,45,92,52,71,16,44,19,42,46,65,13,25,74,49,63,53,47,50,54,35
2020-04-15,54,59,78,73,88,80,79,45,88,53,72,15,46,20,41,47,40,14,24,73,47,67,52,71,49,50,35
2020-04-16,52,57,81,76,92,80,75,48,91,49,71,16,47,19,42,46,63,12,25,73,50,67,58,73,45,46,35
2020-04-17,53,55,80,72,84,80,70,52,85,43,69,15,46,17,41,43,45,12,22,68,41,65,56,44,51,42,30
2020-04-18,51,51,72,67,94,75,54,49,95,41,64,16,31,17,40,33,52,11,27,69,36,59,56,39,56,36,32
2020-04-19,45,50,73,79,95,77,46,46,90,45,64,15,42,17,41,41,44,10,24,70,42,58,55,48,53,40,31
2020-04-20,40,50,72,72,87,76,74,42,92,35,62,13,37,16,36,37,25,10,21,64,47,56,51,46,45,41,31
2020-04-21,40,48,72,66,87,75,61,41,98,42,60,15,39,14,34,38,32,10,17,64,43,54,49,36,42,45,30
2020-04-22,33,47,72,65,88,77,71,41,90,35,61,11,33,16,33,36,49,11,18,65,45,53,46,46,41,41,25
2020-04-23,41,47,70,62,88,76,69,41,95,33,58,10,33,14,32,34,51,10,18,66,46,53,45,52,39,38,24
2020-04-24,41,45,67,59,84,77,67,39,90,87,56,12,37,13,31,34,48,9,20,66,37,52,43,53,42,38,28
2020-04-25,38,43,64,57,92,74,50,39,95,66,53,11,29,13,32,32,38,7,22,68,37,47,45,44,44,33,28
2020-04-26,37,41,65,57,100,74,47,40,96,50,54,10,28,15,32,30,49,8,16,66,38,44,47,27,43,33,25
2020-04-27,29,44,72,60,85,78,73,37,94,40,57,10,26,13,30,28,51,9,16,62,46,44,43,38,38,45,23
2020-04-28,28,42,70,58,96,78,71,37,94,35,56,10,26,13,29,26,36,7,18,62,41,45,39,55,37,38,26
2020-04-29,27,43,68,59,83,80,69,38,100,31,56,10,29,13,27,29,42,8,15,60,40,43,37,49,39,41,26
2020-04-30,25,40,67,57,91,78,70,37,97,31,53,10,25,13,26,25,59,8,14,62,37,39,38,54,35,41,22
2020-05-01,27,39,66,56,94,81,52,40,100,33,54,11,27,12,28,26,52,8,13,65,42,39,40,43,36,33,22
